Incident ID,Start_Date_Time,Crime Name1,Police District Name,hour,weekday
201536321,2025-07-13 16:22:00,Crime Against Person,SILVER SPRING,16,Sunday
201536167,2025-07-13 16:20:00,Crime Against Society,SILVER SPRING,16,Sunday
201536192,2025-07-13 16:10:00,Crime Against Property,SILVER SPRING,16,Sunday
201536166,2025-07-13 16:02:00,Crime Against Society,WHEATON,16,Sunday
201536218,2025-07-13 16:00:00,Crime Against Property,SILVER SPRING,16,Sunday
201536176,2025-07-13 15:58:00,Crime Against Property,BETHESDA,15,Sunday
201536168,2025-07-13 15:55:00,Crime Against Society,GERMANTOWN,15,Sunday
201536183,2025-07-13 15:50:00,Crime Against Property,WHEATON,15,Sunday
201536164,2025-07-13 15:33:00,Crime Against Society,ROCKVILLE,15,Sunday
201536159,2025-07-13 15:06:00,Crime Against Person,MONTGOMERY VILLAGE,15,Sunday
201536151,2025-07-13 15:02:00,Crime Against Not a Crime,BETHESDA,15,Sunday
201536243,2025-07-13 15:00:00,Crime Against Property,ROCKVILLE,15,Sunday
201536152,2025-07-13 14:43:00,Crime Against Property,SILVER SPRING,14,Sunday
201536897,2025-07-13 14:30:00,Crime Against Property,BETHESDA,14,Sunday
201536157,2025-07-13 14:20:00,Crime Against Property,TAKOMA PARK,14,Sunday
201536157,2025-07-13 14:20:00,Crime Against Property,TAKOMA PARK,14,Sunday
201536498,2025-07-13 14:00:00,Crime Against Property,MONTGOMERY VILLAGE,14,Sunday
201536706,2025-07-13 14:00:00,Crime Against Property,MONTGOMERY VILLAGE,14,Sunday
201536147,2025-07-13 13:43:00,Crime Against Property,SILVER SPRING,13,Sunday
201536144,2025-07-13 13:31:00,Crime Against Society,TAKOMA PARK,13,Sunday
201536162,2025-07-13 13:21:00,Crime Against Property,MONTGOMERY VILLAGE,13,Sunday
201536143,2025-07-13 13:00:00,Crime Against Not a Crime,WHEATON,13,Sunday
201536230,2025-07-13 13:00:00,Crime Against Property,WHEATON,13,Sunday
201536137,2025-07-13 12:50:00,Crime Against Person,BETHESDA,12,Sunday
201536139,2025-07-13 12:50:00,Crime Against Society,SILVER SPRING,12,Sunday
201536133,2025-07-13 12:49:00,Crime Against Society,ROCKVILLE,12,Sunday
201536300,2025-07-13 12:30:00,Crime Against Property,GERMANTOWN,12,Sunday
201557750,2025-07-13 12:00:00,Crime Against Property,ROCKVILLE,12,Sunday
201536129,2025-07-13 11:55:00,Crime Against Property,WHEATON,11,Sunday
201536135,2025-07-13 11:36:00,Crime Against Property,SILVER SPRING,11,Sunday
201536156,2025-07-13 11:20:00,Crime Against Property,TAKOMA PARK,11,Sunday
201536156,2025-07-13 11:20:00,Crime Against Property,TAKOMA PARK,11,Sunday
201536138,2025-07-13 11:05:00,Crime Against Society,BETHESDA,11,Sunday
201536145,2025-07-13 11:00:00,Crime Against Society,SILVER SPRING,11,Sunday
201536126,2025-07-13 10:46:00,Crime Against Person,WHEATON,10,Sunday
201536140,2025-07-13 10:32:00,Crime Against Person,BETHESDA,10,Sunday
201536149,2025-07-13 10:06:00,Crime Against Society,SILVER SPRING,10,Sunday
201536189,2025-07-13 09:30:00,Crime Against Society,BETHESDA,9,Sunday
201539824,2025-07-13 09:30:00,Crime Against Society,GERMANTOWN,9,Sunday
201536155,2025-07-13 09:29:00,Crime Against Person,SILVER SPRING,9,Sunday
201536142,2025-07-13 09:22:00,Crime Against Society,BETHESDA,9,Sunday
201536131,2025-07-13 09:21:00,Crime Against Property,TAKOMA PARK,9,Sunday
201536347,2025-07-13 09:00:00,Crime Against Property,BETHESDA,9,Sunday
201536113,2025-07-13 08:46:00,Crime Against Society,WHEATON,8,Sunday
201536110,2025-07-13 08:06:00,Crime Against Society,GERMANTOWN,8,Sunday
201536171,2025-07-13 07:10:00,Crime Against Property,GERMANTOWN,7,Sunday
201536102,2025-07-13 07:06:00,Crime Against Person,BETHESDA,7,Sunday
201536161,2025-07-13 07:00:00,Crime Against Property,SILVER SPRING,7,Sunday
201536220,2025-07-13 06:51:00,Crime Against Person,ROCKVILLE,6,Sunday
201536092,2025-07-13 05:08:00,Crime Against Person,SILVER SPRING,5,Sunday
201536088,2025-07-13 04:56:00,Crime Against Property,SILVER SPRING,4,Sunday
201536163,2025-07-13 03:50:00,Crime Against Property,WHEATON,3,Sunday
201536201,2025-07-13 03:38:00,Crime Against Person,WHEATON,3,Sunday
201536086,2025-07-13 03:27:00,Crime Against Property,MONTGOMERY VILLAGE,3,Sunday
201536085,2025-07-13 03:02:00,Crime Against Society,BETHESDA,3,Sunday
201536094,2025-07-13 02:48:00,Crime Against Person,SILVER SPRING,2,Sunday
201536180,2025-07-13 02:28:00,Crime Against Society,MONTGOMERY VILLAGE,2,Sunday
201536082,2025-07-13 01:24:00,Crime Against Property,ROCKVILLE,1,Sunday
201536120,2025-07-13 01:01:00,Crime Against Property,SILVER SPRING,1,Sunday
201536081,2025-07-13 00:24:00,Crime Against Society,GERMANTOWN,0,Sunday
201536973,2025-07-13 00:10:00,Crime Against Property,ROCKVILLE,0,Sunday
201536973,2025-07-13 00:10:00,Crime Against Person,ROCKVILLE,0,Sunday
201536079,2025-07-13 00:06:00,Crime Against Society,WHEATON,0,Sunday
201536103,2025-07-13 00:00:00,Crime Against Property,SILVER SPRING,0,Sunday
201536083,2025-07-12 23:33:00,Crime Against Person,SILVER SPRING,23,Saturday
201536306,2025-07-12 23:30:00,Crime Against Property,ROCKVILLE,23,Saturday
201536516,2025-07-12 23:30:00,Crime Against Property,GERMANTOWN,23,Saturday
201536074,2025-07-12 23:30:00,Crime Against Person,BETHESDA,23,Saturday
201536106,2025-07-12 23:30:00,Crime Against Property,SILVER SPRING,23,Saturday
201536076,2025-07-12 23:18:00,Crime Against Society,MONTGOMERY VILLAGE,23,Saturday
201536075,2025-07-12 23:07:00,Crime Against Society,GERMANTOWN,23,Saturday
201536080,2025-07-12 22:56:00,Crime Against Society,SILVER SPRING,22,Saturday
201537014,2025-07-12 22:30:00,Crime Against Property,,22,Saturday
201536073,2025-07-12 22:23:00,Crime Against Property,BETHESDA,22,Saturday
201536078,2025-07-12 22:20:00,Crime Against Society,ROCKVILLE,22,Saturday
201536078,2025-07-12 22:20:00,Crime Against Society,ROCKVILLE,22,Saturday
201536067,2025-07-12 22:19:00,Crime Against Society,ROCKVILLE,22,Saturday
201536130,2025-07-12 21:27:00,Crime Against Property,BETHESDA,21,Saturday
201536062,2025-07-12 21:19:00,Crime Against Property,TAKOMA PARK,21,Saturday
201536127,2025-07-12 21:00:00,Crime Against Society,ROCKVILLE,21,Saturday
201538719,2025-07-12 21:00:00,Crime Against Property,ROCKVILLE,21,Saturday
201536342,2025-07-12 21:00:00,Crime Against Society,WHEATON,21,Saturday
201536070,2025-07-12 20:55:00,Crime Against Society,SILVER SPRING,20,Saturday
201536058,2025-07-12 20:47:00,Crime Against Society,SILVER SPRING,20,Saturday
201536065,2025-07-12 20:34:00,Crime Against Person,MONTGOMERY VILLAGE,20,Saturday
201536638,2025-07-12 20:30:00,Crime Against Property,GERMANTOWN,20,Saturday
201536068,2025-07-12 20:11:00,Crime Against Society,MONTGOMERY VILLAGE,20,Saturday
201537002,2025-07-12 20:00:00,Crime Against Property,,20,Saturday
201537115,2025-07-12 20:00:00,Crime Against Property,SILVER SPRING,20,Saturday
201536253,2025-07-12 20:00:00,Crime Against Property,WHEATON,20,Saturday
201536060,2025-07-12 19:44:00,Crime Against Property,SILVER SPRING,19,Saturday
201536060,2025-07-12 19:44:00,Crime Against Person,SILVER SPRING,19,Saturday
201536051,2025-07-12 19:27:00,Crime Against Society,WHEATON,19,Saturday
201536061,2025-07-12 19:22:00,Crime Against Property,MONTGOMERY VILLAGE,19,Saturday
201536165,2025-07-12 19:22:00,Crime Against Property,SILVER SPRING,19,Saturday
201536054,2025-07-12 19:22:00,Crime Against Property,ROCKVILLE,19,Saturday
201536072,2025-07-12 19:15:00,Crime Against Property,SILVER SPRING,19,Saturday
201536150,2025-07-12 19:00:00,Crime Against Property,SILVER SPRING,19,Saturday
201536483,2025-07-12 19:00:00,Crime Against Property,ROCKVILLE,19,Saturday
201536642,2025-07-12 19:00:00,Crime Against Property,GERMANTOWN,19,Saturday
201536150,2025-07-12 19:00:00,Crime Against Property,SILVER SPRING,19,Saturday
201536483,2025-07-12 19:00:00,Crime Against Property,ROCKVILLE,19,Saturday
201537870,2025-07-12 19:00:00,Crime Against Property,SILVER SPRING,19,Saturday
201536059,2025-07-12 18:48:00,Crime Against Person,SILVER SPRING,18,Saturday
201536069,2025-07-12 18:09:00,Crime Against Society,SILVER SPRING,18,Saturday
201536091,2025-07-12 18:06:00,Crime Against Society,ROCKVILLE,18,Saturday
201536800,2025-07-12 18:00:00,Crime Against Property,GERMANTOWN,18,Saturday
201536099,2025-07-12 17:56:00,Crime Against Society,TAKOMA PARK,17,Saturday
201536071,2025-07-12 17:35:00,Crime Against Person,MONTGOMERY VILLAGE,17,Saturday
201549691,2025-07-12 17:17:00,Crime Against Person,ROCKVILLE,17,Saturday
201536066,2025-07-12 17:15:00,Crime Against Property,WHEATON,17,Saturday
201536064,2025-07-12 17:00:00,Crime Against Person,SILVER SPRING,17,Saturday
201536041,2025-07-12 16:55:00,Crime Against Property,WHEATON,16,Saturday
201536041,2025-07-12 16:55:00,Crime Against Society,WHEATON,16,Saturday
201536053,2025-07-12 16:51:00,Crime Against Property,BETHESDA,16,Saturday
201537309,2025-07-12 16:50:00,Crime Against Property,WHEATON,16,Saturday
201536050,2025-07-12 16:41:00,Crime Against Society,SILVER SPRING,16,Saturday
201536046,2025-07-12 16:24:00,Crime Against Property,WHEATON,16,Saturday
201536118,2025-07-12 16:00:00,Crime Against Property,GERMANTOWN,16,Saturday
201536052,2025-07-12 15:58:00,Crime Against Property,SILVER SPRING,15,Saturday
201537498,2025-07-12 15:30:00,Crime Against Property,ROCKVILLE,15,Saturday
201537498,2025-07-12 15:30:00,Crime Against Property,ROCKVILLE,15,Saturday
201536040,2025-07-12 15:19:00,Crime Against Person,MONTGOMERY VILLAGE,15,Saturday
201537162,2025-07-12 14:35:00,Crime Against Property,WHEATON,14,Saturday
201536114,2025-07-12 14:30:00,Crime Against Society,ROCKVILLE,14,Saturday
201536114,2025-07-12 14:30:00,Crime Against Society,ROCKVILLE,14,Saturday
201536114,2025-07-12 14:30:00,Crime Against Society,ROCKVILLE,14,Saturday
201536310,2025-07-12 14:19:00,Crime Against Society,GERMANTOWN,14,Saturday
201536132,2025-07-12 14:00:00,Crime Against Person,ROCKVILLE,14,Saturday
201536048,2025-07-12 14:00:00,Crime Against Person,SILVER SPRING,14,Saturday
201536108,2025-07-12 13:50:00,Crime Against Property,ROCKVILLE,13,Saturday
201536033,2025-07-12 13:43:00,Crime Against Property,GERMANTOWN,13,Saturday
201536098,2025-07-12 13:22:00,Crime Against Property,SILVER SPRING,13,Saturday
201536032,2025-07-12 13:18:00,Crime Against Society,GERMANTOWN,13,Saturday
201536057,2025-07-12 13:15:00,Crime Against Property,SILVER SPRING,13,Saturday
201536240,2025-07-12 13:10:00,Crime Against Property,ROCKVILLE,13,Saturday
201536111,2025-07-12 13:00:00,Crime Against Society,BETHESDA,13,Saturday
201536023,2025-07-12 12:50:00,Crime Against Property,WHEATON,12,Saturday
201536096,2025-07-12 12:21:00,Crime Against Property,SILVER SPRING,12,Saturday
201536095,2025-07-12 12:14:00,Crime Against Society,BETHESDA,12,Saturday
201536047,2025-07-12 12:05:00,Crime Against Society,TAKOMA PARK,12,Saturday
201536019,2025-07-12 12:02:00,Crime Against Property,MONTGOMERY VILLAGE,12,Saturday
201536374,2025-07-12 12:00:00,Crime Against Society,ROCKVILLE,12,Saturday
201539630,2025-07-12 12:00:00,Crime Against Society,WHEATON,12,Saturday
201536031,2025-07-12 11:42:00,Crime Against Society,MONTGOMERY VILLAGE,11,Saturday
201536112,2025-07-12 11:30:00,Crime Against Property,SILVER SPRING,11,Saturday
201536486,2025-07-12 11:00:00,Crime Against Property,ROCKVILLE,11,Saturday
201536014,2025-07-12 10:59:00,Crime Against Property,BETHESDA,10,Saturday
201536124,2025-07-12 10:50:00,Crime Against Society,MONTGOMERY VILLAGE,10,Saturday
201536013,2025-07-12 10:41:00,Crime Against Society,GERMANTOWN,10,Saturday
201536012,2025-07-12 10:07:00,Crime Against Society,SILVER SPRING,10,Saturday
201536735,2025-07-12 10:00:00,Crime Against Property,MONTGOMERY VILLAGE,10,Saturday
201536010,2025-07-12 09:50:00,Crime Against Property,BETHESDA,9,Saturday
201536017,2025-07-12 09:41:00,Crime Against Society,MONTGOMERY VILLAGE,9,Saturday
201536097,2025-07-12 09:28:00,Crime Against Society,TAKOMA PARK,9,Saturday
201536043,2025-07-12 09:00:00,Crime Against Society,MONTGOMERY VILLAGE,9,Saturday
201542230,2025-07-12 09:00:00,Crime Against Society,SILVER SPRING,9,Saturday
201536294,2025-07-12 08:00:00,Crime Against Society,MONTGOMERY VILLAGE,8,Saturday
201536005,2025-07-12 07:28:00,Crime Against Society,SILVER SPRING,7,Saturday
201535997,2025-07-12 07:13:00,Crime Against Property,BETHESDA,7,Saturday
201536000,2025-07-12 07:03:00,Crime Against Society,SILVER SPRING,7,Saturday
201536093,2025-07-12 06:56:00,Crime Against Society,BETHESDA,6,Saturday
201536136,2025-07-12 06:00:00,Crime Against Property,BETHESDA,6,Saturday
201536591,2025-07-12 06:00:00,Crime Against Person,WHEATON,6,Saturday
201536591,2025-07-12 06:00:00,Crime Against Property,WHEATON,6,Saturday
201535999,2025-07-12 05:09:00,Crime Against Society,ROCKVILLE,5,Saturday
201536202,2025-07-12 04:59:00,Crime Against Society,WHEATON,4,Saturday
201536202,2025-07-12 04:59:00,Crime Against Society,WHEATON,4,Saturday
201536401,2025-07-12 04:27:00,Crime Against Property,SILVER SPRING,4,Saturday
201535991,2025-07-12 03:51:00,Crime Against Society,SILVER SPRING,3,Saturday
201535992,2025-07-12 03:48:00,Crime Against Property,MONTGOMERY VILLAGE,3,Saturday
201536188,2025-07-12 03:41:00,Crime Against Society,MONTGOMERY VILLAGE,3,Saturday
201536178,2025-07-12 03:37:00,Crime Against Society,ROCKVILLE,3,Saturday
201536024,2025-07-12 03:00:00,Crime Against Property,WHEATON,3,Saturday
201536611,2025-07-12 02:07:00,Crime Against Society,WHEATON,2,Saturday
201535989,2025-07-12 02:05:00,Crime Against Property,GERMANTOWN,2,Saturday
201536055,2025-07-12 01:47:00,Crime Against Society,MONTGOMERY VILLAGE,1,Saturday
201535988,2025-07-12 01:46:00,Crime Against Society,WHEATON,1,Saturday
201536612,2025-07-12 01:30:00,Crime Against Society,WHEATON,1,Saturday
201535983,2025-07-12 01:17:00,Crime Against Property,WHEATON,1,Saturday
201535984,2025-07-12 01:04:00,Crime Against Property,SILVER SPRING,1,Saturday
201536437,2025-07-12 01:00:00,Crime Against Society,BETHESDA,1,Saturday
201535990,2025-07-12 00:28:00,Crime Against Society,MONTGOMERY VILLAGE,0,Saturday
201536411,2025-07-12 00:06:00,Crime Against Society,WHEATON,0,Saturday
201543158,2025-07-12 00:00:00,Crime Against Property,WHEATON,0,Saturday
201536003,2025-07-12 00:00:00,Crime Against Property,BETHESDA,0,Saturday
201536559,2025-07-12 00:00:00,Crime Against Society,ROCKVILLE,0,Saturday
201535980,2025-07-11 23:59:00,Crime Against Property,SILVER SPRING,23,Friday
201536267,2025-07-11 23:57:00,Crime Against Society,MONTGOMERY VILLAGE,23,Friday
201535986,2025-07-11 23:30:00,Crime Against Society,MONTGOMERY VILLAGE,23,Friday
201536063,2025-07-11 23:30:00,Crime Against Society,WHEATON,23,Friday
201535978,2025-07-11 23:19:00,Crime Against Property,SILVER SPRING,23,Friday
201535974,2025-07-11 23:18:00,Crime Against Society,BETHESDA,23,Friday
201535975,2025-07-11 22:37:00,Crime Against Society,WHEATON,22,Friday
201535982,2025-07-11 22:04:00,Crime Against Property,SILVER SPRING,22,Friday
201536039,2025-07-11 22:00:00,Crime Against Property,WHEATON,22,Friday
201536256,2025-07-11 22:00:00,Crime Against Person,MONTGOMERY VILLAGE,22,Friday
201535970,2025-07-11 21:42:00,Crime Against Property,BETHESDA,21,Friday
201535970,2025-07-11 21:42:00,Crime Against Property,BETHESDA,21,Friday
201537322,2025-07-11 21:34:00,Crime Against Society,MONTGOMERY VILLAGE,21,Friday
201535971,2025-07-11 21:33:00,Crime Against Property,SILVER SPRING,21,Friday
201536006,2025-07-11 21:30:00,Crime Against Property,MONTGOMERY VILLAGE,21,Friday
201536006,2025-07-11 21:30:00,Crime Against Property,MONTGOMERY VILLAGE,21,Friday
201536006,2025-07-11 21:30:00,Crime Against Property,MONTGOMERY VILLAGE,21,Friday
201536848,2025-07-11 21:00:00,Crime Against Property,WHEATON,21,Friday
201536008,2025-07-11 21:00:00,Crime Against Property,BETHESDA,21,Friday
201535963,2025-07-11 21:00:00,Crime Against Society,BETHESDA,21,Friday
201535966,2025-07-11 20:27:00,Crime Against Property,ROCKVILLE,20,Friday
201536666,2025-07-11 20:25:00,Crime Against Property,MONTGOMERY VILLAGE,20,Friday
201537260,2025-07-11 20:10:00,Crime Against Property,SILVER SPRING,20,Friday
201536249,2025-07-11 20:00:00,Crime Against Property,GERMANTOWN,20,Friday
201536004,2025-07-11 20:00:00,Crime Against Property,GERMANTOWN,20,Friday
201536087,2025-07-11 20:00:00,Crime Against Property,SILVER SPRING,20,Friday
201535960,2025-07-11 19:52:00,Crime Against Society,MONTGOMERY VILLAGE,19,Friday
201535969,2025-07-11 19:47:00,Crime Against Society,SILVER SPRING,19,Friday
201535969,2025-07-11 19:47:00,Crime Against Person,SILVER SPRING,19,Friday
201535965,2025-07-11 19:34:00,Crime Against Person,GERMANTOWN,19,Friday
201536153,2025-07-11 19:30:00,Crime Against Property,BETHESDA,19,Friday
201535961,2025-07-11 19:25:00,Crime Against Society,SILVER SPRING,19,Friday
201535956,2025-07-11 19:22:00,Crime Against Property,SILVER SPRING,19,Friday
201535955,2025-07-11 19:17:00,Crime Against Property,ROCKVILLE,19,Friday
201536045,2025-07-11 19:15:00,Crime Against Property,SILVER SPRING,19,Friday
201535973,2025-07-11 19:13:00,Crime Against Person,SILVER SPRING,19,Friday
201536009,2025-07-11 18:30:00,Crime Against Property,GERMANTOWN,18,Friday
201535959,2025-07-11 18:28:00,Crime Against Society,MONTGOMERY VILLAGE,18,Friday
201535981,2025-07-11 18:27:00,Crime Against Property,MONTGOMERY VILLAGE,18,Friday
201535977,2025-07-11 18:26:00,Crime Against Person,BETHESDA,18,Friday
201535949,2025-07-11 18:26:00,Crime Against Society,ROCKVILLE,18,Friday
201535979,2025-07-11 18:22:00,Crime Against Society,ROCKVILLE,18,Friday
201535954,2025-07-11 18:06:00,Crime Against Property,GERMANTOWN,18,Friday
201535951,2025-07-11 18:05:00,Crime Against Society,ROCKVILLE,18,Friday
201535947,2025-07-11 18:05:00,Crime Against Society,MONTGOMERY VILLAGE,18,Friday
201536016,2025-07-11 18:00:00,Crime Against Property,MONTGOMERY VILLAGE,18,Friday
201537742,2025-07-11 18:00:00,Crime Against Property,BETHESDA,18,Friday
201536496,2025-07-11 18:00:00,Crime Against Property,BETHESDA,18,Friday
201536496,2025-07-11 18:00:00,Crime Against Property,BETHESDA,18,Friday
201535962,2025-07-11 17:27:00,Crime Against Society,WHEATON,17,Friday
201537563,2025-07-11 17:22:00,Crime Against Property,GERMANTOWN,17,Friday
201535942,2025-07-11 17:21:00,Crime Against Society,SILVER SPRING,17,Friday
201536011,2025-07-11 17:00:00,Crime Against Property,WHEATON,17,Friday
201536011,2025-07-11 17:00:00,Crime Against Property,WHEATON,17,Friday
201536141,2025-07-11 17:00:00,Crime Against Property,BETHESDA,17,Friday
201535958,2025-07-11 16:17:00,Crime Against Society,ROCKVILLE,16,Friday
201537699,2025-07-11 16:10:00,Crime Against Property,WHEATON,16,Friday
201535953,2025-07-11 16:05:00,Crime Against Society,BETHESDA,16,Friday
201535926,2025-07-11 16:01:00,Crime Against Property,BETHESDA,16,Friday
201536035,2025-07-11 16:00:00,Crime Against Property,GERMANTOWN,16,Friday
201536001,2025-07-11 16:00:00,Crime Against Society,MONTGOMERY VILLAGE,16,Friday
201535940,2025-07-11 15:52:00,Crime Against Society,BETHESDA,15,Friday
201535924,2025-07-11 15:42:00,Crime Against Property,SILVER SPRING,15,Friday
201535923,2025-07-11 15:38:00,Crime Against Society,MONTGOMERY VILLAGE,15,Friday
201535934,2025-07-11 15:30:00,Crime Against Property,SILVER SPRING,15,Friday
201535936,2025-07-11 15:29:00,Crime Against Society,GERMANTOWN,15,Friday
201535933,2025-07-11 15:27:00,Crime Against Society,GERMANTOWN,15,Friday
201536222,2025-07-11 15:14:00,Crime Against Property,MONTGOMERY VILLAGE,15,Friday
201536148,2025-07-11 15:00:00,Crime Against Society,MONTGOMERY VILLAGE,15,Friday
201535941,2025-07-11 14:55:00,Crime Against Person,WHEATON,14,Friday
201535935,2025-07-11 14:47:00,Crime Against Property,MONTGOMERY VILLAGE,14,Friday
201535946,2025-07-11 14:40:00,Crime Against Property,GERMANTOWN,14,Friday
201535932,2025-07-11 14:40:00,Crime Against Society,MONTGOMERY VILLAGE,14,Friday
201535946,2025-07-11 14:40:00,Crime Against Person,GERMANTOWN,14,Friday
201537113,2025-07-11 14:30:00,Crime Against Property,WHEATON,14,Friday
201535972,2025-07-11 14:30:00,Crime Against Property,MONTGOMERY VILLAGE,14,Friday
201535917,2025-07-11 14:09:00,Crime Against Property,MONTGOMERY VILLAGE,14,Friday
201535944,2025-07-11 14:03:00,Crime Against Property,SILVER SPRING,14,Friday
201535945,2025-07-11 14:00:00,Crime Against Society,SILVER SPRING,14,Friday
201536015,2025-07-11 14:00:00,Crime Against Property,BETHESDA,14,Friday
201536015,2025-07-11 14:00:00,Crime Against Property,BETHESDA,14,Friday
201538548,2025-07-11 13:46:00,Crime Against Property,ROCKVILLE,13,Friday
201557056,2025-07-11 13:39:00,Crime Against Property,BETHESDA,13,Friday
201536357,2025-07-11 13:32:00,Crime Against Property,WHEATON,13,Friday
201537449,2025-07-11 13:29:00,Crime Against Property,SILVER SPRING,13,Friday
201536134,2025-07-11 13:25:00,Crime Against Society,MONTGOMERY VILLAGE,13,Friday
201537456,2025-07-11 13:16:00,Crime Against Property,SILVER SPRING,13,Friday
201535928,2025-07-11 13:11:00,Crime Against Person,GERMANTOWN,13,Friday
201535920,2025-07-11 12:51:00,Crime Against Property,MONTGOMERY VILLAGE,12,Friday
201535921,2025-07-11 12:42:00,Crime Against Property,GERMANTOWN,12,Friday
201535998,2025-07-11 12:36:00,Crime Against Property,WHEATON,12,Friday
201537558,2025-07-11 12:00:00,Crime Against Property,BETHESDA,12,Friday
201538466,2025-07-11 12:00:00,Crime Against Property,WHEATON,12,Friday
201539918,2025-07-11 11:54:00,Crime Against Property,MONTGOMERY VILLAGE,11,Friday
201539529,2025-07-11 11:50:00,Crime Against Person,WHEATON,11,Friday
201535897,2025-07-11 11:05:00,Crime Against Property,WHEATON,11,Friday
201537023,2025-07-11 11:00:00,Crime Against Property,SILVER SPRING,11,Friday
201536122,2025-07-11 10:57:00,Crime Against Property,SILVER SPRING,10,Friday
201535912,2025-07-11 10:55:00,Crime Against Society,BETHESDA,10,Friday
201537109,2025-07-11 10:54:00,Crime Against Property,SILVER SPRING,10,Friday
201535915,2025-07-11 10:53:00,Crime Against Society,BETHESDA,10,Friday
201535916,2025-07-11 10:52:00,Crime Against Person,TAKOMA PARK,10,Friday
201535916,2025-07-11 10:52:00,Crime Against Society,TAKOMA PARK,10,Friday
201535916,2025-07-11 10:52:00,Crime Against Society,TAKOMA PARK,10,Friday
201540875,2025-07-11 10:52:00,Crime Against Property,WHEATON,10,Friday
201535892,2025-07-11 10:12:00,Crime Against Property,GERMANTOWN,10,Friday
201536109,2025-07-11 09:52:00,Crime Against Property,SILVER SPRING,9,Friday
201535896,2025-07-11 09:30:00,Crime Against Not a Crime,BETHESDA,9,Friday
201536698,2025-07-11 09:30:00,Crime Against Property,BETHESDA,9,Friday
201535906,2025-07-11 09:05:00,Crime Against Society,WHEATON,9,Friday
201536312,2025-07-11 09:00:00,Crime Against Property,SILVER SPRING,9,Friday
201535948,2025-07-11 09:00:00,Crime Against Property,ROCKVILLE,9,Friday
201535881,2025-07-11 08:17:00,Crime Against Society,ROCKVILLE,8,Friday
201535878,2025-07-11 08:13:00,Crime Against Society,ROCKVILLE,8,Friday
201535877,2025-07-11 08:09:00,Crime Against Society,ROCKVILLE,8,Friday
201535914,2025-07-11 08:00:00,Crime Against Society,WHEATON,8,Friday
201535925,2025-07-11 07:30:00,Crime Against Society,GERMANTOWN,7,Friday
201535939,2025-07-11 07:00:00,Crime Against Property,BETHESDA,7,Friday
201536007,2025-07-11 07:00:00,Crime Against Not a Crime,MONTGOMERY VILLAGE,7,Friday
201535909,2025-07-11 05:30:00,Crime Against Property,GERMANTOWN,5,Friday
201535987,2025-07-11 04:51:00,Crime Against Society,SILVER SPRING,4,Friday
201535905,2025-07-11 04:07:00,Crime Against Property,SILVER SPRING,4,Friday
201535907,2025-07-11 03:40:00,Crime Against Property,TAKOMA PARK,3,Friday
201535908,2025-07-11 02:31:00,Crime Against Property,SILVER SPRING,2,Friday
201535908,2025-07-11 02:31:00,Crime Against Property,SILVER SPRING,2,Friday
201535870,2025-07-11 02:00:00,Crime Against Person,MONTGOMERY VILLAGE,2,Friday
201535871,2025-07-11 01:51:00,Crime Against Property,BETHESDA,1,Friday
201537734,2025-07-11 00:50:00,Crime Against Society,GERMANTOWN,0,Friday
201536226,2025-07-11 00:00:00,Crime Against Society,ROCKVILLE,0,Friday
201542970,2025-07-11 00:00:00,Crime Against Property,ROCKVILLE,0,Friday
201537547,2025-07-11 00:00:00,Crime Against Property,GERMANTOWN,0,Friday
201535863,2025-07-10 23:49:00,Crime Against Society,MONTGOMERY VILLAGE,23,Thursday
201535864,2025-07-10 23:41:00,Crime Against Society,BETHESDA,23,Thursday
201535868,2025-07-10 23:23:00,Crime Against Society,GERMANTOWN,23,Thursday
201535888,2025-07-10 23:00:00,Crime Against Property,SILVER SPRING,23,Thursday
201535952,2025-07-10 23:00:00,Crime Against Not a Crime,BETHESDA,23,Thursday
201536708,2025-07-10 23:00:00,Crime Against Property,MONTGOMERY VILLAGE,23,Thursday
201535859,2025-07-10 22:57:00,Crime Against Property,TAKOMA PARK,22,Thursday
201535862,2025-07-10 22:45:00,Crime Against Property,ROCKVILLE,22,Thursday
201535860,2025-07-10 22:36:00,Crime Against Person,MONTGOMERY VILLAGE,22,Thursday
201536552,2025-07-10 22:34:00,Crime Against Society,GERMANTOWN,22,Thursday
201535850,2025-07-10 22:33:00,Crime Against Property,GERMANTOWN,22,Thursday
201536630,2025-07-10 22:33:00,Crime Against Society,MONTGOMERY VILLAGE,22,Thursday
201535880,2025-07-10 22:30:00,Crime Against Property,SILVER SPRING,22,Thursday
201535861,2025-07-10 22:16:00,Crime Against Society,BETHESDA,22,Thursday
201535867,2025-07-10 22:10:00,Crime Against Property,ROCKVILLE,22,Thursday
201537567,2025-07-10 22:00:00,Crime Against Property,SILVER SPRING,22,Thursday
201537157,2025-07-10 22:00:00,Crime Against Property,SILVER SPRING,22,Thursday
201536287,2025-07-10 21:50:00,Crime Against Society,MONTGOMERY VILLAGE,21,Thursday
201536287,2025-07-10 21:50:00,Crime Against Society,MONTGOMERY VILLAGE,21,Thursday
201535857,2025-07-10 21:48:00,Crime Against Society,WHEATON,21,Thursday
201536635,2025-07-10 21:45:00,Crime Against Property,WHEATON,21,Thursday
201535913,2025-07-10 21:45:00,Crime Against Society,SILVER SPRING,21,Thursday
201536026,2025-07-10 21:43:00,Crime Against Property,GERMANTOWN,21,Thursday
